Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH,Moisture,Crop
14,2,36,28.54,63.37,6.52519989384929,57.41,Ground Nuts
1,14,12,33.65,60.55,6.52519989384929,59.57,Paddy
11,0,9,31.89,59.31,6.52519989384929,61.74,Pulses
24,1,18,27.42,62.06,6.5,40.05,Sugarcane
7,0,12,34.32,59.44,6.52519989384929,45.73,Tobacco
6,15,19,26.61,43.26,6.5,55.77,Maize
41,1,0,32.76,48.27,6.8,31.05,Wheat
36,4,0,29.58,56.08,6.5,35.77,Sugarcane
17,2,43,35.14,58.65,6.52519989384929,57.26,Barley
26,0,19,29.99,52.36,6.52519989384929,31.84,Millets
4,5,29,24.71,53,6.52519989384929,27.16,Millets
17,0,14,37.83,62.2,6.52519989384929,50.6,Millets
38,1,0,29.62,67.51,6.52519989384929,55.68,Oil Seeds
22,0,19,24.59,58.67,6.52519989384929,45.09,Pulses
24,0,18,38.92,59.35,6.8,36.35,Wheat
8,0,36,24.95,54.7,6.52519989384929,53.99,Tobacco
5,5,26,34.84,66.6,6.52519989384929,35.53,Barley
8,7,32,24.75,49.42,6.52519989384929,57.13,Paddy
3,18,16,34.76,66.83,6.52519989384929,59.33,Barley
19,0,22,34.36,59.48,6.5,70,Sugarcane
9,0,35,33.1,52.18,6.8,61.81,Wheat
23,0,21,22.53,60.17,6.52519989384929,46.25,Millets
35,0,0,33.29,57.7,6.5,43.69,Maize
10,0,39,26.95,62.85,6.5,54.15,Maize
40,3,0,28.76,54.72,6.52519989384929,31.68,Millets
6,8,21,26.27,49.13,6.5,41.76,Maize
34,2,4,31.58,66.26,6.52519989384929,37.98,Pulses
10,0,7,25.22,60.2,6.8,50.71,Wheat
10,9,27,33.11,71.83,6.52519989384929,33.51,Millets
10,16,9,29.94,62.39,6.5,25.13,Cotton
23,0,23,25.72,60.71,6.52519989384929,48.22,Tobacco
5,0,11,29.16,50.01,6.52519989384929,35.03,Ground Nuts
14,0,34,40,74.03,6.5,53.87,Sugarcane
26,0,17,27.65,55.35,6.52519989384929,36.41,Oil Seeds
7,0,31,29.72,71.91,6.52519989384929,38.83,Barley
3,7,30,28.03,53.76,6.52519989384929,28.11,Ground Nuts
12,4,41,29.86,59.28,6.52519989384929,54.54,Ground Nuts
11,12,30,32.86,62.77,6.52519989384929,42.61,Barley
43,4,0,23.9,44.45,6.52519989384929,37.26,Barley
22,1,21,30.2,57.56,6.52519989384929,41.46,Tobacco
9,15,7,26.86,61.34,6.52519989384929,33.02,Tobacco
12,0,35,21.51,55.9,6.5,40.85,Cotton
9,0,5,28.78,66.87,6.5,58.64,Sugarcane
34,1,0,29.54,54.73,6.52519989384929,38.44,Ground Nuts
3,22,18,35.77,58.62,6.52519989384929,42.77,Barley
38,2,0,30.85,67.85,6.5,48.69,Maize
16,0,20,35.66,68.89,6.52519989384929,39.97,Paddy
7,9,29,30.37,61.22,6.5,27.27,Sugarcane
22,0,28,26.62,66.89,6.5,35.76,Sugarcane
15,2,36,33.88,72.42,6.5,58.25,Sugarcane
44,1,0,40,79.99,6.52519989384929,33.64,Pulses
23,4,21,33.2,53.06,6.52519989384929,36.07,Millets
12,8,30,27.05,50.17,6.5,42.28,Maize
11,2,18,25.34,51.56,6.52519989384929,63.25,Pulses
8,1,11,34.03,61.12,6.52519989384929,34.78,Barley
7,7,32,27.22,58.67,6.5,66.48,Maize
6,3,11,24.41,53.52,6.52519989384929,51.32,Ground Nuts
9,0,4,30.88,56.44,6.5,37.41,Sugarcane
4,6,27,26.62,58.03,6.5,36.64,Sugarcane
8,0,14,30.9,68.66,6.52519989384929,28.48,Tobacco
13,2,8,32.61,63.84,6.5,46.02,Maize
39,2,4,25.11,49.18,6.52519989384929,39.5,Paddy
44,3,0,31.05,52.85,6.52519989384929,50.13,Paddy
15,8,12,29.6,70.57,6.5,36.57,Maize
36,0,2,23.25,48.93,6.52519989384929,49.03,Pulses
41,2,0,27.69,55.28,6.52519989384929,48.46,Pulses
7,5,26,23.33,59.29,6.52519989384929,37.11,Oil Seeds
8,16,14,39.91,76.62,6.5,39.62,Maize
11,0,13,27.11,66.09,6.52519989384929,48.14,Tobacco
27,0,23,27.18,59.42,6.52519989384929,38.72,Oil Seeds
18,13,9,30.72,62.41,6.52519989384929,37.66,Millets
10,10,34,24.51,46.17,6.52519989384929,52.82,Tobacco
9,0,41,35.48,55.43,6.52519989384929,34.17,Pulses
25,0,18,33.63,71.51,6.5,43.91,Sugarcane
9,10,12,35.39,65.38,6.8,70,Wheat
41,0,4,26.3,62.73,6.8,35.92,Wheat
9,2,28,25.98,51.85,6.5,65.15,Maize
12,4,40,28.26,50.41,6.8,51.6,Wheat
16,0,34,35.36,69.36,6.5,41.43,Maize
11,11,28,37.61,60.54,6.5,35.57,Maize
41,0,0,30.21,59.88,6.52519989384929,31.53,Paddy
11,0,38,35.04,69.99,6.52519989384929,32.51,Pulses
16,1,40,30.78,66.91,6.5,20,Cotton
9,0,36,30.9,52.93,6.8,26.11,Wheat
10,0,37,38.8,74.45,6.5,66.9,Maize
21,0,14,29.07,73.52,6.5,39.14,Maize
44,0,2,29.8,52.93,6.52519989384929,44.36,Oil Seeds
26,0,17,33.53,68.45,6.8,58.13,Wheat
46,0,0,35.43,73.21,6.5,42.01,Sugarcane
3,14,16,21.05,45.03,6.8,25.36,Wheat
6,2,35,27.48,47.09,6.52519989384929,35.77,Tobacco
6,11,29,29.54,60.61,6.5,51.75,Sugarcane
4,7,31,38.11,69.4,6.52519989384929,39.38,Oil Seeds
7,8,35,28.55,50.92,6.8,39.12,Wheat
12,0,6,35.38,55.86,6.52519989384929,57.19,Tobacco
5,2,31,34.35,56.75,6.52519989384929,26.89,Oil Seeds
26,2,22,27.07,54.74,6.5,53.44,Cotton
17,4,14,40,75.03,6.52519989384929,33.69,Tobacco
8,2,39,26.28,48.37,6.52519989384929,47.7,Paddy
26,0,14,36.48,63.87,6.5,65.23,Maize
28,0,21,36.73,56.57,6.5,20,Sugarcane
19,0,36,36.22,63.83,6.8,24.49,Wheat
33,0,4,32.23,54.15,6.52519989384929,26.19,Pulses
33,2,0,40,74.84,6.52519989384929,57.03,Ground Nuts
14,0,37,32.17,63.37,6.52519989384929,58.06,Barley
14,2,10,29.44,50.92,6.52519989384929,68.02,Oil Seeds
28,0,21,25.42,52.97,6.5,44.68,Maize
42,3,0,29.19,61.81,6.5,38.48,Maize
15,0,36,27.44,54.73,6.5,37.95,Sugarcane
17,0,23,25.08,66.46,6.52519989384929,31.33,Tobacco
15,8,19,32.32,58.02,6.52519989384929,37.44,Ground Nuts
0,8,30,28.86,61.44,6.52519989384929,42.24,Barley
16,14,19,36.97,72.6,6.52519989384929,63.27,Pulses
12,1,35,29.5,69.16,6.8,38.47,Wheat
8,4,38,31.36,52.48,6.8,31.26,Wheat
15,15,14,22.06,56.16,6.5,40.66,Sugarcane
8,2,33,33.36,62.22,6.52519989384929,70,Oil Seeds
5,12,16,28.16,53.4,6.52519989384929,47.51,Ground Nuts
13,3,10,36.49,75.76,6.52519989384929,53.98,Oil Seeds
34,0,3,37.5,64.03,6.52519989384929,32.9,Barley
14,13,10,37.31,66.86,6.5,53.77,Sugarcane
18,1,13,25.35,50.13,6.52519989384929,69.57,Millets
7,3,5,28.71,64.1,6.5,36.71,Cotton
9,1,37,31.77,65.53,6.52519989384929,49.31,Paddy
13,0,38,30.79,63.59,6.52519989384929,42.46,Ground Nuts
40,0,0,26.02,48.46,6.52519989384929,39.68,Oil Seeds
3,7,32,29.34,72.39,6.52519989384929,26.37,Tobacco
10,0,37,36.2,58.84,6.52519989384929,40.76,Barley
6,0,18,35.97,56.08,6.52519989384929,67.85,Oil Seeds
16,0,13,21.93,47.19,6.5,29.89,Sugarcane
7,0,3,36.44,69.49,6.52519989384929,38.34,Pulses
36,0,0,28.5,65.5,6.52519989384929,38.87,Ground Nuts
8,11,9,28.75,45.15,6.52519989384929,35.69,Oil Seeds
36,0,0,31.11,63.86,6.52519989384929,52.02,Paddy
38,1,0,26.43,45.04,6.52519989384929,40.85,Paddy
37,0,0,29,73.39,6.52519989384929,28.79,Tobacco
11,11,11,37.55,62.6,6.5,34.82,Maize
7,0,38,26.18,47.19,6.52519989384929,53.44,Tobacco
9,14,16,33.14,68.2,6.52519989384929,44.94,Ground Nuts
17,3,15,27.37,46.45,6.8,22.86,Wheat
42,4,0,30.82,56.86,6.5,60.53,Cotton
12,0,32,31.92,67.01,6.52519989384929,33.55,Paddy
10,0,37,33.98,51.19,6.52519989384929,32.04,Paddy
14,0,45,30.01,57.83,6.52519989384929,37.3,Tobacco
7,2,41,28.65,49.45,6.5,50.29,Maize
9,0,42,23.43,46.91,6.5,65.87,Sugarcane
17,0,36,35.77,60.14,6.52519989384929,58.56,Pulses
38,0,4,38.55,58.08,6.52519989384929,33.26,Millets
36,0,2,26.71,42.66,6.52519989384929,37.41,Tobacco
8,9,26,31.59,69.57,6.5,36.08,Sugarcane
38,0,0,29.49,67.11,6.52519989384929,51.49,Paddy
12,2,10,32.29,56.56,6.52519989384929,58.35,Millets
23,1,21,25.89,52.78,6.5,57.8,Cotton
4,10,26,22.39,59.45,6.5,52.98,Cotton
15,16,20,24.48,64.32,6.52519989384929,45.17,Barley
39,2,0,30.09,52.45,6.5,53.35,Sugarcane
12,4,35,30.67,44.15,6.52519989384929,34.9,Ground Nuts
16,2,38,29.46,64.44,6.52519989384929,59.26,Tobacco
15,0,8,34.69,71.9,6.52519989384929,21.87,Oil Seeds
11,11,16,24.97,59.67,6.52519989384929,58.54,Paddy
24,3,27,24.87,56.1,6.52519989384929,45.88,Pulses
10,0,13,33.86,62.68,6.5,57.82,Maize
17,0,40,33.35,53.25,6.5,53.91,Maize
12,0,45,27.73,53.14,6.52519989384929,67.14,Tobacco
10,4,37,37.09,56.19,6.52519989384929,33.53,Tobacco
2,22,14,26.19,61.82,6.52519989384929,36.33,Ground Nuts
14,0,32,24.93,67.58,6.52519989384929,39.08,Oil Seeds
16,0,14,33.39,71.79,6.52519989384929,64.99,Paddy
14,15,13,32.93,56.53,6.52519989384929,56.19,Barley
17,0,37,28.87,42.05,6.52519989384929,58.64,Pulses
8,17,20,36.94,53.17,6.52519989384929,44.38,Barley
7,4,29,26.55,70.7,6.52519989384929,59.73,Ground Nuts
23,1,20,26.48,49.62,6.52519989384929,35.68,Barley
23,2,24,35.14,69.23,6.5,44.9,Cotton
28,0,16,30.29,55.55,6.5,39.53,Sugarcane
44,0,1,21.54,43.75,6.52519989384929,39.42,Ground Nuts
36,0,0,26.69,61.8,6.52519989384929,34.86,Pulses
8,20,21,37.94,60.1,6.52519989384929,37.54,Oil Seeds
7,9,31,20.53,53.88,6.52519989384929,27.41,Pulses
27,1,28,30.62,46.34,6.52519989384929,26.41,Barley
13,0,41,24.14,45.84,6.52519989384929,58.37,Ground Nuts
3,9,26,21.95,59.83,6.52519989384929,37.25,Millets
8,14,16,34.26,69.87,6.52519989384929,70,Barley
13,1,32,24.98,67.9,6.5,49.29,Maize
9,0,39,23,55.77,6.8,37.17,Wheat
23,0,20,30.49,59.19,6.52519989384929,38.56,Paddy
8,0,39,31.65,69.41,6.5,62.97,Maize
10,0,38,30.68,61.61,6.52519989384929,37.61,Barley
10,16,18,22.27,53.67,6.8,39.24,Wheat
41,3,2,30.65,59.18,6.52519989384929,61.25,Tobacco
23,0,23,27.86,59.92,6.5,43.18,Maize
11,0,11,31.58,55.46,6.5,61.19,Cotton
18,0,16,26.73,56.88,6.52519989384929,64.88,Paddy
42,0,0,27.32,69.77,6.8,60.18,Wheat
13,0,40,31.49,69.94,6.52519989384929,55.91,Tobacco
25,0,24,39.76,50.39,6.5,64.89,Cotton
12,12,13,28.09,68.54,6.5,58.06,Sugarcane
19,0,21,33.22,67.49,6.5,20,Sugarcane
12,4,35,33.09,77.6,6.8,30.84,Wheat
10,10,16,27.89,49.02,6.52519989384929,34.24,Tobacco
23,0,25,31.17,69.37,6.52519989384929,28.42,Barley
11,16,8,31.53,56.66,6.52519989384929,42.32,Oil Seeds
42,1,0,36.4,62.17,6.5,35.51,Cotton
37,1,0,35.25,53.22,6.5,43.06,Maize
9,9,27,29.6,51.91,6.5,34.02,Cotton
8,0,42,31.32,65.36,6.52519989384929,63.35,Tobacco
15,0,6,32.98,67.67,6.5,40.91,Cotton
12,4,26,28.48,49.43,6.5,20,Maize
25,4,18,38.56,74.3,6.5,34.67,Sugarcane
10,11,22,28.02,48.84,6.52519989384929,37.49,Barley
34,4,0,37.73,70.55,6.52519989384929,30.3,Paddy
8,14,29,27.7,62.14,6.52519989384929,30.19,Pulses
24,4,17,28.26,59.17,6.52519989384929,52.71,Paddy
45,0,0,23.32,60.72,6.52519989384929,53.37,Oil Seeds
9,0,11,23.39,59.59,6.52519989384929,57.23,Pulses
11,3,36,31.91,64.57,6.52519989384929,34.45,Tobacco
5,11,33,29.26,60.97,6.5,37.08,Cotton
11,16,16,26.27,51.6,6.52519989384929,42.85,Barley
14,2,38,32.53,56.56,6.5,27.52,Sugarcane
13,0,5,25.72,53.66,6.5,39.36,Cotton
43,4,2,28.01,42.25,6.52519989384929,57.58,Millets
45,0,0,34.74,68.72,6.52519989384929,50.06,Oil Seeds
42,0,0,22.55,43.39,6.52519989384929,70,Tobacco
35,0,2,34.51,66.37,6.5,57.15,Maize
39,0,2,38.69,71.21,6.52519989384929,53.78,Ground Nuts
9,0,11,30.33,52.42,6.52519989384929,68.55,Barley
25,0,20,28.97,59.55,6.52519989384929,50.38,Tobacco
26,4,24,35.45,70.4,6.5,56.5,Cotton
10,8,9,31.27,70.01,6.5,28.08,Sugarcane
33,0,0,23.79,63.74,6.52519989384929,26.26,Barley
6,16,9,31.04,45.07,6.52519989384929,20.33,Tobacco
6,14,17,28.78,47.92,6.52519989384929,49.01,Ground Nuts
3,20,17,35.87,54.52,6.5,31.88,Cotton
38,3,0,29.98,45.13,6.52519989384929,38.75,Millets
27,1,21,31.61,65.58,6.52519989384929,36.36,Tobacco
40,1,2,36.29,68.59,6.52519989384929,38.11,Barley
44,0,2,31.74,64.98,6.5,55.11,Cotton
39,0,0,24.78,60.16,6.52519989384929,36,Pulses
14,12,11,32.21,54.41,6.52519989384929,37.6,Barley
9,9,17,39.02,65.96,6.52519989384929,50.87,Pulses
19,3,20,27.01,57.18,6.8,36.38,Wheat
4,9,34,25.91,59.25,6.52519989384929,20,Ground Nuts
6,2,28,29.51,57.2,6.52519989384929,33.83,Ground Nuts
42,0,0,26.13,52.53,6.52519989384929,48.04,Barley
1,5,32,30.54,60.14,6.52519989384929,31.75,Paddy
14,10,35,31.78,66.16,6.8,41.08,Wheat
13,0,43,22.1,52.62,6.52519989384929,46.71,Oil Seeds
40,0,3,28.89,52.69,6.52519989384929,40.91,Paddy
41,3,0,23.98,55.96,6.5,43.54,Sugarcane
5,0,9,35.61,66.92,6.52519989384929,29.74,Barley
5,0,14,30.52,54.37,6.5,44.04,Cotton
6,7,30,31.74,53.09,6.5,70,Cotton
10,2,38,29.78,73.97,6.52519989384929,31.15,Millets
12,2,10,32.94,74.58,6.52519989384929,68.4,Millets
19,0,33,38.5,58.84,6.52519989384929,56.4,Pulses
39,0,0,40,77.51,6.52519989384929,48.45,Tobacco
31,2,4,31.51,69.17,6.5,39.38,Maize
12,8,13,31.94,71.92,6.5,69.94,Maize
9,15,10,36.44,61.1,6.52519989384929,46.79,Ground Nuts
13,9,32,31.24,49.93,6.52519989384929,32.12,Barley
13,1,7,37.02,71.06,6.52519989384929,35.85,Pulses
10,11,29,37.22,61.58,6.5,34.24,Sugarcane
17,0,15,32.45,68.21,6.52519989384929,37.63,Paddy
38,1,3,38.94,73.94,6.5,40.46,Maize
3,6,33,32.45,52.61,6.52519989384929,36.41,Barley
3,8,26,27.9,61.55,6.52519989384929,30.78,Oil Seeds
17,0,37,32.41,66.99,6.8,53.4,Wheat
13,13,13,37.99,74.34,6.52519989384929,57.22,Paddy
42,4,2,25.88,57.09,6.5,37.72,Cotton
43,1,0,30.87,56.76,6.52519989384929,28.94,Tobacco
17,19,13,28.55,43.74,6.52519989384929,41.6,Oil Seeds
40,0,3,31.83,58.92,6.8,40.09,Wheat
9,12,17,25.38,60.27,6.5,20,Maize
38,1,0,33.48,78.42,6.52519989384929,46.44,Pulses
12,4,31,30.79,61.19,6.5,26.1,Sugarcane
8,0,13,38.37,71.47,6.5,54.12,Cotton
26,0,23,38.52,65.09,6.5,54.99,Cotton
8,8,26,32.42,57.29,6.52519989384929,46.6,Tobacco
40,0,0,33.54,62.45,6.52519989384929,24.13,Pulses
43,0,2,22.94,55.21,6.52519989384929,29.13,Oil Seeds
14,4,11,34.64,54.07,6.5,28.27,Cotton
10,0,38,27.18,54.31,6.5,28.5,Cotton
25,0,15,36.75,74.17,6.5,41.56,Sugarcane
15,0,5,25.18,55.87,6.52519989384929,49.55,Paddy
10,9,28,35.59,76.91,6.52519989384929,36.47,Ground Nuts
37,2,3,28.46,53.05,6.5,56.41,Sugarcane
18,0,39,23.72,61.19,6.52519989384929,38.98,Paddy
12,2,40,38.08,63.07,6.5,27.61,Maize
43,2,0,32.68,69.24,6.52519989384929,33.26,Millets
19,1,14,27.23,45.13,6.52519989384929,32.35,Paddy
8,14,18,25.56,62.96,6.52519989384929,40.65,Tobacco
13,1,38,23.23,56.75,6.8,64.39,Wheat
38,0,0,32.08,56.04,6.52519989384929,39.77,Ground Nuts
12,0,37,33.03,57.81,6.5,38.37,Cotton
9,0,8,28.27,61.15,6.5,64.71,Cotton
32,1,1,25.2,60.8,6.5,55.7,Maize
9,7,23,32.37,57.03,6.5,41.72,Cotton
18,4,33,32.77,65.31,6.5,49.09,Maize
5,12,25,27.51,61.14,6.52519989384929,39.11,Pulses
10,1,40,36.35,64.04,6.52519989384929,70,Millets
42,0,1,20.36,57.7,6.5,42.1,Sugarcane
14,21,20,33.04,52.2,6.8,31.1,Wheat
7,9,29,35.94,62.93,6.8,53.59,Wheat
43,4,0,25.69,61.45,6.52519989384929,40.76,Pulses
15,3,36,27.55,59.01,6.52519989384929,60.31,Barley
14,0,19,38.84,74.14,6.5,33.2,Sugarcane
13,0,37,32.3,62.68,6.8,68.32,Wheat
41,0,3,34.98,76.76,6.5,30.6,Maize
17,0,37,25.16,56.14,6.52519989384929,35.28,Paddy
11,20,20,38.09,65.45,6.5,37.89,Sugarcane
22,0,20,37,70.38,6.52519989384929,64.11,Millets
22,3,21,32.35,63.44,6.52519989384929,39.3,Pulses
6,8,30,32.28,67.55,6.5,23.3,Maize
12,0,32,34.57,53.65,6.5,31.12,Sugarcane
9,0,37,32.83,60.9,6.52519989384929,30.33,Tobacco
3,4,34,31.17,67.47,6.52519989384929,52.82,Millets
14,0,38,35.93,63.52,6.8,47.64,Wheat
22,3,20,35.88,65.43,6.52519989384929,54.73,Paddy
40,2,1,23.9,50.65,6.5,32.48,Sugarcane
11,0,13,32.3,58.56,6.5,44.21,Maize
16,3,42,29.21,68.29,6.52519989384929,38.11,Ground Nuts
4,5,28,34.78,74.96,6.52519989384929,56.09,Pulses
12,4,9,33.65,59.37,6.52519989384929,28.97,Tobacco
14,15,12,28.58,62.64,6.5,50.32,Maize
17,0,27,30.6,46.79,6.5,54.78,Cotton
7,7,32,31.13,61.96,6.52519989384929,55.57,Oil Seeds
10,0,11,35.66,64.66,6.52519989384929,33.06,Pulses
11,2,35,38.02,73.39,6.5,64.34,Cotton
0,11,27,26.7,42.56,6.52519989384929,54.74,Paddy
7,10,32,30.06,56.63,6.52519989384929,47.6,Pulses
5,23,14,32.38,67.07,6.5,51.95,Sugarcane
24,3,19,30.11,55.41,6.5,30.91,Cotton
24,0,22,40,66.23,6.52519989384929,42.81,Tobacco
25,0,15,28.18,56.88,6.5,60.67,Sugarcane
18,1,36,28.93,52.02,6.52519989384929,62.12,Barley
14,3,43,32.94,60.02,6.52519989384929,41.82,Barley
40,2,0,30.05,71.84,6.52519989384929,44.39,Pulses
9,18,19,30.5,66.54,6.5,47.14,Maize
32,0,0,36.14,63.53,6.5,54.26,Maize
12,20,14,29.07,58.16,6.5,21.18,Cotton
4,14,25,34.84,63.19,6.52519989384929,24.06,Millets
3,8,30,34.61,67.29,6.5,42.7,Cotton
41,3,3,26.2,53.65,6.52519989384929,53.54,Tobacco
20,0,23,33.91,63.82,6.52519989384929,33.67,Pulses
27,0,20,34.79,61.91,6.52519989384929,42.34,Barley
10,0,36,26.74,57.16,6.8,32.46,Wheat
15,0,39,32.91,56.48,6.52519989384929,34.28,Pulses
16,4,8,24.06,65.78,6.52519989384929,43.13,Pulses
35,0,0,33.94,69.64,6.52519989384929,36.56,Tobacco
6,4,26,27.16,54.78,6.5,48.43,Cotton
28,2,15,35.04,69.13,6.52519989384929,56.27,Oil Seeds
36,0,0,26.78,53.14,6.5,37.96,Cotton
32,0,0,26.4,65.11,6.52519989384929,43.68,Pulses
35,0,4,30.74,54.35,6.52519989384929,40.88,Paddy
8,3,5,36.75,59.8,6.5,64.83,Maize
39,0,2,25.11,48.12,6.5,29.32,Maize
9,0,40,38.91,64.93,6.52519989384929,61.68,Tobacco
26,0,21,26.05,58.12,6.5,64.94,Maize
10,9,25,34.2,64.85,6.52519989384929,45.73,Paddy
39,0,0,28.76,50.58,6.52519989384929,56.53,Tobacco
37,0,0,34.06,71.7,6.52519989384929,69.39,Ground Nuts
3,0,17,26.51,56.57,6.5,41.85,Sugarcane
42,0,0,21.36,56.53,6.52519989384929,28.78,Barley
5,0,17,28.11,45.27,6.5,43.98,Cotton
34,0,0,22.72,44.19,6.5,64.9,Sugarcane
16,14,7,22.54,52.75,6.52519989384929,39.33,Ground Nuts
15,0,38,24.5,42.83,6.5,58.09,Maize
12,7,26,34.26,72.48,6.52519989384929,23.25,Ground Nuts
18,0,20,36.19,77.04,6.52519989384929,35.2,Oil Seeds
38,0,3,21.14,58.75,6.52519989384929,54.62,Ground Nuts
3,5,30,24.28,50.9,6.5,50.92,Cotton
23,0,18,25.06,56.22,6.52519989384929,37.02,Pulses
5,0,8,30.21,50.79,6.52519989384929,44.22,Ground Nuts
38,0,3,30.32,58.2,6.5,60.39,Sugarcane
8,0,18,35.17,60.97,6.8,37.7,Wheat
6,23,23,29.63,58.39,6.52519989384929,58.82,Tobacco
37,2,0,31.41,50.97,6.52519989384929,54.2,Millets
14,0,36,34.17,71.47,6.8,65.07,Wheat
27,0,23,38.62,65.2,6.5,67.53,Maize
33,1,0,32.84,66.47,6.5,36.65,Cotton
12,11,32,30.87,74.24,6.52519989384929,20.42,Tobacco
38,0,4,26.02,52.58,6.5,47.11,Maize
6,4,15,31,64.07,6.52519989384929,58.98,Ground Nuts
9,0,38,30.47,58.88,6.5,45.64,Maize
5,0,6,30.33,54.91,6.52519989384929,41.17,Oil Seeds
15,13,14,24.62,63.54,6.5,35.13,Cotton
11,0,6,34.5,61.62,6.52519989384929,43.85,Paddy
16,0,36,34.45,61.44,6.52519989384929,22,Millets
17,12,10,28.91,60.07,6.5,43.51,Maize
9,0,44,31.57,53.14,6.8,37.01,Wheat
10,3,26,26.19,63.76,6.52519989384929,52.78,Oil Seeds
10,0,42,25.14,48.37,6.52519989384929,53.21,Tobacco
19,0,22,38.41,74.99,6.5,55.06,Sugarcane
4,6,33,29.57,70.26,6.52519989384929,53.36,Tobacco
10,3,38,33.72,54.21,6.52519989384929,47.37,Paddy
40,0,0,33.3,57.9,6.52519989384929,59.53,Paddy
9,5,31,29.6,58.3,6.5,47.81,Sugarcane
9,11,35,27.83,60.88,6.5,27.29,Maize
34,2,3,24.31,49.48,6.52519989384929,20.39,Ground Nuts
12,0,41,31.77,46.28,6.8,61.34,Wheat
19,0,24,28.65,59.24,6.52519989384929,37.06,Pulses
33,0,4,30.23,72.24,6.52519989384929,33.67,Oil Seeds
16,0,16,23.86,56.94,6.5,70,Sugarcane
9,3,38,24.03,59.41,6.52519989384929,51.6,Millets
37,4,0,32.86,54.42,6.5,46.81,Maize
8,1,11,31.58,60.79,6.5,52.3,Maize
12,0,34,29.38,67.36,6.52519989384929,44.85,Barley
8,0,8,34.45,66.86,6.52519989384929,37.96,Pulses
12,0,14,29.34,42.41,6.52519989384929,69.62,Barley
14,0,41,40,62.24,6.52519989384929,36.14,Pulses
24,0,19,31.51,63.07,6.52519989384929,46.3,Oil Seeds
14,8,13,27.67,45.92,6.52519989384929,61.39,Oil Seeds
5,12,28,28.12,45.77,6.52519989384929,31.58,Pulses
13,1,36,30.04,45.43,6.52519989384929,65.9,Barley
19,0,44,28.79,73.96,6.52519989384929,50.77,Barley
24,0,22,31.74,63.18,6.5,38.71,Sugarcane
5,3,33,36.76,59.74,6.52519989384929,52.1,Millets
10,8,31,26.29,47.4,6.52519989384929,41.47,Ground Nuts
6,0,6,25.37,50.94,6.52519989384929,56.45,Paddy
10,11,8,25.49,59.63,6.8,40.61,Wheat
19,0,13,28.88,55.01,6.5,30.12,Maize
40,0,0,34.53,58.86,6.52519989384929,36.38,Barley
8,6,28,29.73,44.95,6.52519989384929,26.29,Oil Seeds
23,3,18,30.05,59.14,6.52519989384929,46.79,Oil Seeds
1,20,15,30.67,61.01,6.52519989384929,61.64,Ground Nuts
22,0,20,24.3,53.62,6.52519989384929,33.57,Barley
32,0,0,37.7,56.61,6.52519989384929,30.92,Pulses
26,0,14,27.09,48.1,6.5,33.75,Cotton
44,0,0,28.02,43.47,6.52519989384929,23.7,Pulses
14,18,12,34.62,64.2,6.5,38.91,Sugarcane
6,11,33,33,72.49,6.5,62.44,Maize
11,3,39,37.48,74.71,6.52519989384929,34.09,Tobacco
40,4,0,40,80,6.52519989384929,26.75,Barley
6,0,8,33.47,62.71,6.5,35.81,Maize
9,10,25,24.91,47.48,6.52519989384929,48.77,Paddy
9,3,36,30.89,57.6,6.52519989384929,53.19,Oil Seeds
7,0,6,25.22,53.11,6.52519989384929,57.88,Oil Seeds
24,0,21,30.68,66.46,6.8,38.75,Wheat
16,0,30,27.33,64.51,6.5,31.63,Cotton
39,0,1,29.96,54.53,6.52519989384929,49.61,Tobacco
11,8,25,32.99,50.56,6.52519989384929,23.96,Barley
13,1,44,36.5,76.58,6.52519989384929,32.73,Ground Nuts
37,0,0,24.59,51.79,6.8,58.76,Wheat
25,4,20,28.14,64.83,6.5,66.12,Sugarcane
2,8,32,31.92,57.22,6.52519989384929,57.24,Barley
32,0,0,36.21,57.4,6.52519989384929,41.66,Oil Seeds
38,0,0,29.54,58.68,6.52519989384929,32.66,Tobacco
22,0,23,37.62,54.26,6.5,32.03,Sugarcane
35,1,0,23,53.85,6.52519989384929,64.63,Barley
5,6,32,33.55,58.99,6.8,44.06,Wheat
6,5,27,25.2,54.36,6.5,70,Cotton
8,10,27,28.1,57.31,6.5,49.09,Cotton
15,0,8,26.32,61.03,6.5,46.11,Cotton
4,13,25,36.26,72.92,6.52519989384929,30.27,Pulses
25,1,19,36.08,67.07,6.52519989384929,25.24,Tobacco
12,4,5,26.61,51.72,6.8,37.39,Wheat
20,0,25,22.55,57.45,6.52519989384929,48.35,Ground Nuts
14,0,11,35.44,68.66,6.5,26.2,Sugarcane
41,1,4,31.47,64.11,6.52519989384929,39.64,Oil Seeds
33,0,1,23.45,48.04,6.8,70,Wheat
17,0,22,32.95,47.81,6.52519989384929,44.99,Barley
11,9,29,35.89,69.26,6.5,60.98,Maize
11,12,13,32.33,75.18,6.52519989384929,56.18,Oil Seeds
10,12,31,38.98,58.36,6.52519989384929,40.57,Millets
18,0,27,33.44,62.95,6.52519989384929,40.8,Millets
27,2,19,25,43.01,6.8,41.95,Wheat
2,17,12,29.95,70.97,6.52519989384929,46.42,Paddy
6,0,15,28.47,63.69,6.8,47.27,Wheat
38,0,4,37.78,67.61,6.52519989384929,38.36,Paddy
